beer,user,rating
41815,CuriousMonk,4.5
19960,CuriousMonk,4.5
7597,CuriousMonk,4.46
2093,CuriousMonk,4.35
2137,CuriousMonk,3.83
6518,CuriousMonk,3.5
25852,CuriousMonk,4.09
2392,CuriousMonk,4.22
7520,CuriousMonk,4.6
2512,CuriousMonk,4.0
2671,CuriousMonk,3.8
2751,CuriousMonk,4.5
14916,CuriousMonk,4.0
3457,CuriousMonk,4.32
150933,CuriousMonk,4.6
7284,CuriousMonk,3.55
3842,CuriousMonk,3.8
3916,CuriousMonk,4.6
3951,CuriousMonk,4.0
3968,CuriousMonk,3.7
4083,CuriousMonk,3.7
4109,CuriousMonk,4.2
33127,CuriousMonk,4.56
5057,CuriousMonk,3.35
9478,CuriousMonk,3.53
30420,CuriousMonk,4.0
5385,CuriousMonk,3.82
5441,CuriousMonk,3.97
149331,CuriousMonk,3.93
40058,CuriousMonk,3.62
6260,CuriousMonk,3.65
6301,CuriousMonk,2.83
6533,CuriousMonk,3.05
6549,CuriousMonk,3.95
38470,CuriousMonk,4.0
7348,CuriousMonk,3.7
7531,CuriousMonk,3.8
57747,CuriousMonk,4.57
52928,CuriousMonk,4.09
7971,CuriousMonk,4.5
29619,CuriousMonk,4.05
8919,CuriousMonk,3.5
8951,CuriousMonk,4.0
34146,CuriousMonk,4.33
9086,CuriousMonk,4.32
20564,CuriousMonk,3.78
34483,CuriousMonk,4.35
9474,CuriousMonk,3.67
18199,CuriousMonk,2.9
10325,CuriousMonk,4.48
10672,CuriousMonk,4.66
11757,CuriousMonk,3.9
11922,CuriousMonk,4.0
12013,CuriousMonk,3.65
88880,CuriousMonk,4.25
12770,CuriousMonk,4.1
14712,CuriousMonk,3.58
17538,CuriousMonk,4.3
15813,CuriousMonk,4.5
15881,CuriousMonk,4.46
16062,CuriousMonk,3.2
16074,CuriousMonk,3.65
22352,CuriousMonk,4.0
16814,CuriousMonk,4.65
80197,CuriousMonk,4.62
61062,CuriousMonk,4.08
211516,CuriousMonk,4.53
18862,CuriousMonk,4.3
19216,CuriousMonk,4.0
138735,CuriousMonk,4.0
139521,CuriousMonk,4.66
20478,CuriousMonk,4.42
20781,CuriousMonk,4.0
88949,CuriousMonk,4.02
29209,CuriousMonk,4.0
21822,CuriousMonk,4.43
60426,CuriousMonk,4.62
37265,CuriousMonk,4.5
60420,CuriousMonk,3.75
22227,CuriousMonk,3.92
22381,CuriousMonk,4.57
22790,CuriousMonk,4.0
46363,CuriousMonk,4.0
39621,CuriousMonk,4.3
24905,CuriousMonk,3.6
41121,CuriousMonk,4.5
25755,CuriousMonk,3.53
84596,CuriousMonk,4.65
48582,CuriousMonk,4.0
76393,CuriousMonk,4.21
27604,CuriousMonk,3.6
28204,CuriousMonk,4.2
90156,CuriousMonk,4.5
48434,CuriousMonk,3.97
62761,CuriousMonk,4.31
33832,CuriousMonk,3.75
37795,CuriousMonk,3.6
155168,CuriousMonk,3.95
35738,CuriousMonk,4.38
82250,CuriousMonk,4.15
189272,CuriousMonk,4.41
89345,CuriousMonk,4.4
52361,CuriousMonk,4.57
39286,CuriousMonk,4.0
35626,CuriousMonk,4.3
133621,CuriousMonk,4.5
134064,CuriousMonk,4.4
35720,CuriousMonk,3.47
73618,CuriousMonk,3.65
107406,CuriousMonk,4.42
55081,CuriousMonk,3.65
172420,CuriousMonk,4.43
64228,CuriousMonk,4.48
113674,CuriousMonk,4.67
116067,CuriousMonk,4.63
63249,CuriousMonk,4.4
145496,CuriousMonk,4.68
56973,CuriousMonk,2.83
45653,CuriousMonk,3.72
86149,CuriousMonk,4.2
94350,CuriousMonk,4.0
58610,Spaceman_Jer,3.99
50697,Spaceman_Jer,4.44
55939,Spaceman_Jer,4.02
74986,Spaceman_Jer,4.16
76816,Spaceman_Jer,3.61
77708,Spaceman_Jer,4.23
117177,Spaceman_Jer,4.39
100217,Spaceman_Jer,4.27
195,Spaceman_Jer,3.53
5328,Spaceman_Jer,3.34
45073,Spaceman_Jer,4.09
1493,Spaceman_Jer,3.52
6,Spaceman_Jer,3.61
2264,Spaceman_Jer,4.34
30,Spaceman_Jer,4.43
33,Spaceman_Jer,4.45
31,Spaceman_Jer,3.96
34,Spaceman_Jer,4.54
39,Spaceman_Jer,4.14
63,Spaceman_Jer,3.43
59,Spaceman_Jer,4.07
61,Spaceman_Jer,4.11
65,Spaceman_Jer,2.83
73,Spaceman_Jer,4.07
27800,Spaceman_Jer,3.81
16403,Spaceman_Jer,3.99
88,Spaceman_Jer,4.13
90,Spaceman_Jer,4.01
92,Spaceman_Jer,4.15
99,Spaceman_Jer,3.99
101,Spaceman_Jer,3.54
102,Spaceman_Jer,3.8
5653,Spaceman_Jer,3.23
103,Spaceman_Jer,3.47
104,Spaceman_Jer,3.98
108,Spaceman_Jer,2.99
129,Spaceman_Jer,4.26
131,Spaceman_Jer,4.7
132,Spaceman_Jer,4.21
142,Spaceman_Jer,4.09
148,Spaceman_Jer,3.81
155,Spaceman_Jer,4.36
156,Spaceman_Jer,3.62
52855,Spaceman_Jer,3.81
1173,Spaceman_Jer,3.39
179482,Spaceman_Jer,3.91
197,Spaceman_Jer,3.71
198,Spaceman_Jer,3.44
2178,Spaceman_Jer,3.86
34688,Spaceman_Jer,3.32
219,Spaceman_Jer,4.11
221,Spaceman_Jer,4.23
222,Spaceman_Jer,4.2
224,Spaceman_Jer,4.29
449,Spaceman_Jer,2.94
225,Spaceman_Jer,3.82
226,Spaceman_Jer,4.48
228,Spaceman_Jer,3.92
229,Spaceman_Jer,4.0
232,Spaceman_Jer,2.02
246,Spaceman_Jer,2.28
248,Spaceman_Jer,4.06
79286,Spaceman_Jer,4.18
276,Spaceman_Jer,4.03
279,Spaceman_Jer,3.94
283,Spaceman_Jer,4.32
34420,Spaceman_Jer,4.49
42533,Spaceman_Jer,4.09
332,Spaceman_Jer,2.0
35732,Spaceman_Jer,3.79
355,Spaceman_Jer,3.52
361,Spaceman_Jer,3.49
386,Spaceman_Jer,3.96
387,Spaceman_Jer,3.67
402,Spaceman_Jer,3.96
7463,Spaceman_Jer,4.29
411,Spaceman_Jer,4.1
412,Spaceman_Jer,4.52
429,Spaceman_Jer,3.84
448,Spaceman_Jer,4.28
110895,Spaceman_Jer,3.8
703,Spaceman_Jer,3.72
571,Spaceman_Jer,3.84
1798,Spaceman_Jer,3.06
572,Spaceman_Jer,4.33
580,Spaceman_Jer,2.46
582,Spaceman_Jer,3.66
593,Spaceman_Jer,3.91
916,Spaceman_Jer,3.96
599,Spaceman_Jer,4.11
607,Spaceman_Jer,3.41
611,Spaceman_Jer,4.03
615,Spaceman_Jer,4.51
47434,Spaceman_Jer,3.72
622,Spaceman_Jer,4.05
43905,Spaceman_Jer,4.19
639,Spaceman_Jer,3.32
645,Spaceman_Jer,4.67
646,Spaceman_Jer,4.3
650,Spaceman_Jer,3.72
656,Spaceman_Jer,4.65
665,Spaceman_Jer,3.95
667,Spaceman_Jer,3.52
672,Spaceman_Jer,4.02
673,Spaceman_Jer,4.53
674,Spaceman_Jer,3.9
680,Spaceman_Jer,4.49
689,Spaceman_Jer,2.7
694,Spaceman_Jer,3.91
695,Spaceman_Jer,4.3
7850,Spaceman_Jer,4.07
709,Spaceman_Jer,3.76
712,Spaceman_Jer,4.46
722,Spaceman_Jer,4.54
727,Spaceman_Jer,4.02
731,Spaceman_Jer,4.54
751,Spaceman_Jer,3.57
752,Spaceman_Jer,3.92
754,Spaceman_Jer,3.62
760,Spaceman_Jer,3.98
776,Spaceman_Jer,4.05
56469,Spaceman_Jer,3.6
779,Spaceman_Jer,3.94
782,Spaceman_Jer,4.04
6108,Spaceman_Jer,3.79
794,Spaceman_Jer,4.04
808,Spaceman_Jer,4.21
175577,Spaceman_Jer,4.02
811,Spaceman_Jer,3.28
837,Spaceman_Jer,2.15
5428,Spaceman_Jer,4.13
935,Spaceman_Jer,3.11
945,Spaceman_Jer,4.09
17141,Spaceman_Jer,3.63
17112,Spaceman_Jer,4.22
3833,Spaceman_Jer,4.01
1005,Spaceman_Jer,3.81
1009,Spaceman_Jer,4.16
1010,Spaceman_Jer,4.19
1013,Spaceman_Jer,3.87
1054,Spaceman_Jer,3.49
1056,Spaceman_Jer,3.86
39908,Spaceman_Jer,2.89
1093,Spaceman_Jer,4.37
1094,Spaceman_Jer,3.7
1963,Spaceman_Jer,3.54
1117,Spaceman_Jer,4.08
1157,Spaceman_Jer,3.87
152542,Spaceman_Jer,4.39
1160,Spaceman_Jer,4.34
1161,Spaceman_Jer,4.11
72170,Spaceman_Jer,4.06
1212,Spaceman_Jer,3.61
1256,Spaceman_Jer,3.92
49789,Spaceman_Jer,4.09
1287,Spaceman_Jer,3.72
1320,Spaceman_Jer,2.03
45897,Spaceman_Jer,3.88
1331,Spaceman_Jer,3.21
1339,Spaceman_Jer,3.9
1346,Spaceman_Jer,4.2
43670,Spaceman_Jer,4.28
1351,Spaceman_Jer,3.48
1352,Spaceman_Jer,3.31
1361,Spaceman_Jer,4.4
1372,Spaceman_Jer,4.13
1696,Spaceman_Jer,3.83
1385,Spaceman_Jer,4.04
1402,Spaceman_Jer,4.27
1444,Spaceman_Jer,4.68
1445,Spaceman_Jer,4.5
1446,Spaceman_Jer,4.3
2010,Spaceman_Jer,3.94
57252,Spaceman_Jer,3.45
113523,Spaceman_Jer,4.22
1558,Spaceman_Jer,4.14
1867,Spaceman_Jer,4.26
1566,Spaceman_Jer,3.69
1577,Spaceman_Jer,4.27
1579,Spaceman_Jer,3.61
47731,Spaceman_Jer,4.1
1587,Spaceman_Jer,3.91
1655,Spaceman_Jer,4.02
1658,Spaceman_Jer,4.12
1708,Spaceman_Jer,4.75
187317,Spaceman_Jer,3.69
1717,Spaceman_Jer,3.94
38180,Spaceman_Jer,4.37
1745,Spaceman_Jer,4.45
32286,Spaceman_Jer,4.12
1769,Spaceman_Jer,4.34
22505,Spaceman_Jer,4.04
1836,Spaceman_Jer,3.98
48505,Spaceman_Jer,4.5
1855,Spaceman_Jer,4.0
1881,Spaceman_Jer,3.97
128500,Spaceman_Jer,4.17
1891,Spaceman_Jer,4.13
1904,Spaceman_Jer,4.25
4318,Spaceman_Jer,3.83
2296,Spaceman_Jer,3.57
1914,Spaceman_Jer,4.2
2729,Spaceman_Jer,3.65
1924,Spaceman_Jer,4.04
1934,Spaceman_Jer,4.85
86621,Spaceman_Jer,3.95
1946,Spaceman_Jer,4.14
144200,Spaceman_Jer,3.65
35397,Spaceman_Jer,4.43
28203,Spaceman_Jer,4.25
2533,Spaceman_Jer,3.71
48385,Spaceman_Jer,3.83
30764,Spaceman_Jer,3.77
148052,Spaceman_Jer,4.16
54904,Spaceman_Jer,3.84
27804,Spaceman_Jer,4.03
17060,Spaceman_Jer,3.62
3158,Spaceman_Jer,4.17
35036,Spaceman_Jer,3.96
169625,Spaceman_Jer,3.0
45175,Spaceman_Jer,3.7
41815,Spaceman_Jer,4.51
60330,Spaceman_Jer,3.76
19960,Spaceman_Jer,4.58
7597,Spaceman_Jer,4.1
2093,Spaceman_Jer,4.19
2137,Spaceman_Jer,3.77
6518,Spaceman_Jer,3.88
89174,Spaceman_Jer,4.08
2392,Spaceman_Jer,4.07
2403,Spaceman_Jer,4.17
2511,Spaceman_Jer,3.75
2512,Spaceman_Jer,4.39
2671,Spaceman_Jer,4.08
2751,Spaceman_Jer,3.53
132073,Spaceman_Jer,3.69
3434,Spaceman_Jer,4.09
3457,Spaceman_Jer,3.79
3558,Spaceman_Jer,3.53
150933,Spaceman_Jer,4.13
7284,Spaceman_Jer,4.46
3842,Spaceman_Jer,4.03
3916,Spaceman_Jer,4.39
3968,Spaceman_Jer,3.77
4083,Spaceman_Jer,4.34
4202,Spaceman_Jer,3.38
30420,Spaceman_Jer,3.61
116648,Spaceman_Jer,3.95
5441,Spaceman_Jer,3.95
48139,Spaceman_Jer,3.73
6533,Spaceman_Jer,3.91
6549,Spaceman_Jer,4.26
38470,Spaceman_Jer,3.48
7348,Spaceman_Jer,4.52
98383,Spaceman_Jer,4.03
7971,Spaceman_Jer,4.8
146788,Spaceman_Jer,3.84
29619,Spaceman_Jer,4.07
8919,Spaceman_Jer,4.13
150877,Spaceman_Jer,3.68
34146,Spaceman_Jer,4.15
9086,Spaceman_Jer,4.44
182256,Spaceman_Jer,4.03
20564,Spaceman_Jer,3.95
34483,Spaceman_Jer,4.49
9474,Spaceman_Jer,4.27
10325,Spaceman_Jer,4.54
10482,Spaceman_Jer,3.56
10672,Spaceman_Jer,4.15
64550,Spaceman_Jer,4.26
11757,Spaceman_Jer,4.47
11922,Spaceman_Jer,4.06
12013,Spaceman_Jer,4.01
12770,Spaceman_Jer,3.84
14712,Spaceman_Jer,3.74
30282,Spaceman_Jer,4.03
16074,Spaceman_Jer,4.0
22352,Spaceman_Jer,3.57
20445,Spaceman_Jer,3.69
73764,Spaceman_Jer,3.89
99873,Spaceman_Jer,4.11
57908,Spaceman_Jer,3.6
109789,Spaceman_Jer,3.55
17900,Spaceman_Jer,3.18
18862,Spaceman_Jer,4.09
19216,Spaceman_Jer,4.18
19589,Spaceman_Jer,3.54
138735,Spaceman_Jer,4.17
20781,Spaceman_Jer,3.52
20931,Spaceman_Jer,4.2
29209,Spaceman_Jer,3.48
21822,Spaceman_Jer,4.73
60420,Spaceman_Jer,4.07
22227,Spaceman_Jer,4.63
22790,Spaceman_Jer,4.61
77299,Spaceman_Jer,3.95
221289,Spaceman_Jer,4.2
46363,Spaceman_Jer,4.01
39621,Spaceman_Jer,3.95
24905,Spaceman_Jer,4.22
168971,Spaceman_Jer,4.32
41121,Spaceman_Jer,3.97
84596,Spaceman_Jer,4.26
48582,Spaceman_Jer,3.95
76393,Spaceman_Jer,4.2
27604,Spaceman_Jer,4.54
28204,Spaceman_Jer,3.53
90156,Spaceman_Jer,3.73
48434,Spaceman_Jer,4.15
33832,Spaceman_Jer,3.8
155168,Spaceman_Jer,3.97
35738,Spaceman_Jer,4.19
82250,Spaceman_Jer,4.57
189272,Spaceman_Jer,4.33
111969,Spaceman_Jer,3.45
39286,Spaceman_Jer,4.42
55862,Spaceman_Jer,3.85
35626,Spaceman_Jer,4.03
35625,Spaceman_Jer,4.45
133621,Spaceman_Jer,4.32
50570,Spaceman_Jer,4.11
73618,Spaceman_Jer,4.38
42723,Spaceman_Jer,4.17
68269,Spaceman_Jer,3.99
55081,Spaceman_Jer,3.59
172420,Spaceman_Jer,3.64
50564,Spaceman_Jer,4.33
41626,Spaceman_Jer,4.18
81067,Spaceman_Jer,4.02
63249,Spaceman_Jer,4.3
56973,Spaceman_Jer,4.15
45653,Spaceman_Jer,4.47
86149,Spaceman_Jer,4.07
94350,Spaceman_Jer,4.48
47658,wedge,4.54
58610,wedge,4.02
66674,wedge,4.16
48824,wedge,4.12
55939,wedge,4.47
68916,wedge,4.19
74986,wedge,4.32
76816,wedge,4.05
100217,wedge,4.41
178740,wedge,3.91
195,wedge,3.83
86237,wedge,4.55
45073,wedge,4.45
1493,wedge,4.32
30,wedge,4.79
33,wedge,4.17
34,wedge,4.47
39,wedge,4.7
63,wedge,4.3
59,wedge,4.22
61,wedge,4.0
73,wedge,4.17
38394,wedge,3.98
16403,wedge,4.3
88,wedge,4.54
90,wedge,3.72
92,wedge,4.2
101,wedge,3.63
102,wedge,3.5
103,wedge,3.38
104,wedge,3.85
108,wedge,2.68
129,wedge,4.53
131,wedge,4.5
141,wedge,4.77
142,wedge,4.28
147,wedge,3.97
148,wedge,3.95
156,wedge,4.1
52855,wedge,4.22
179482,wedge,3.94
1173,wedge,4.03
184,wedge,3.63
30288,wedge,4.28
197,wedge,4.44
198,wedge,3.94
199,wedge,4.02
34688,wedge,3.23
219,wedge,4.15
221,wedge,4.0
222,wedge,4.3
224,wedge,4.67
449,wedge,3.1
225,wedge,3.9
226,wedge,4.2
228,wedge,3.88
229,wedge,4.0
246,wedge,3.03
248,wedge,3.68
276,wedge,4.15
279,wedge,4.0
283,wedge,4.03
162643,wedge,3.36
299,wedge,3.75
311,wedge,3.5
42533,wedge,4.01
35732,wedge,4.03
355,wedge,4.0
361,wedge,4.3
386,wedge,3.28
387,wedge,3.85
402,wedge,4.14
7463,wedge,3.85
412,wedge,4.18
429,wedge,3.6
78906,wedge,4.48
448,wedge,4.05
703,wedge,3.46
571,wedge,4.35
572,wedge,3.93
78011,wedge,4.35
582,wedge,3.68
593,wedge,4.13
916,wedge,3.88
599,wedge,3.73
607,wedge,3.25
611,wedge,4.38
615,wedge,4.08
622,wedge,4.35
43905,wedge,4.17
639,wedge,3.52
645,wedge,4.27
646,wedge,4.47
650,wedge,3.88
656,wedge,3.97
665,wedge,4.18
672,wedge,3.67
6305,wedge,3.97
673,wedge,4.13
674,wedge,4.03
680,wedge,4.25
100421,wedge,4.33
694,wedge,4.22
695,wedge,4.36
709,wedge,4.17
712,wedge,4.1
722,wedge,4.5
727,wedge,4.1
731,wedge,4.58
751,wedge,4.07
752,wedge,3.98
760,wedge,4.15
33644,wedge,4.2
776,wedge,3.48
779,wedge,4.37
782,wedge,4.65
794,wedge,3.7
808,wedge,4.05
175577,wedge,3.9
5428,wedge,3.34
935,wedge,3.08
17112,wedge,4.67
1003,wedge,4.17
3833,wedge,4.18
1005,wedge,4.35
1009,wedge,4.22
1010,wedge,4.13
1013,wedge,4.4
1056,wedge,4.37
1093,wedge,4.5
1094,wedge,3.85
1117,wedge,4.33
1118,wedge,4.5
1153,wedge,3.75
152542,wedge,4.06
1159,wedge,3.88
1160,wedge,4.3
1161,wedge,3.87
1180,wedge,3.98
1256,wedge,3.95
1287,wedge,4.07
49789,wedge,4.0
1331,wedge,2.76
1339,wedge,3.87
1351,wedge,3.25
1352,wedge,3.41
1361,wedge,3.9
1372,wedge,3.51
1696,wedge,4.5
1385,wedge,4.42
1444,wedge,4.25
1445,wedge,4.0
1446,wedge,4.4
1576,wedge,3.85
2010,wedge,4.3
57252,wedge,3.68
1917,wedge,4.27
1558,wedge,4.77
1566,wedge,3.7
1575,wedge,3.55
59151,wedge,3.65
1655,wedge,4.05
1658,wedge,3.98
1703,wedge,4.48
18198,wedge,3.58
1708,wedge,4.31
187317,wedge,3.94
1717,wedge,4.27
1745,wedge,4.35
32286,wedge,4.23
1792,wedge,4.2
2557,wedge,4.02
22505,wedge,4.45
1836,wedge,4.12
48505,wedge,4.47
1855,wedge,4.06
1879,wedge,4.1
1881,wedge,3.85
128500,wedge,4.4
1891,wedge,4.0
4318,wedge,3.74
1904,wedge,4.33
1914,wedge,3.95
2729,wedge,4.15
1924,wedge,3.93
1946,wedge,4.03
10386,wedge,3.85
24071,wedge,3.81
144200,wedge,3.86
35397,wedge,3.87
40149,wedge,4.03
148052,wedge,4.14
6076,wedge,4.28
54904,wedge,4.1
27804,wedge,4.38
17060,wedge,4.3
3158,wedge,4.18
8023,wedge,4.24
100443,wedge,4.0
35036,wedge,3.18
45175,wedge,4.12
6322,wedge,3.75
60330,wedge,3.91
14309,wedge,3.62
19960,wedge,4.37
7597,wedge,4.21
2093,wedge,4.62
2137,wedge,3.56
6518,wedge,4.12
89174,wedge,4.26
2403,wedge,4.25
2512,wedge,4.0
36333,wedge,4.14
2671,wedge,4.47
2751,wedge,4.45
132073,wedge,3.97
14916,wedge,3.92
3434,wedge,3.88
3457,wedge,4.45
3558,wedge,3.95
7284,wedge,4.35
3842,wedge,4.29
3916,wedge,4.25
3951,wedge,3.5
3968,wedge,3.9
4073,wedge,3.63
4083,wedge,4.4
4109,wedge,3.65
4202,wedge,1.34
9478,wedge,4.24
30420,wedge,4.03
116648,wedge,4.11
5385,wedge,4.02
5441,wedge,4.57
48139,wedge,2.8
6104,wedge,4.0
6260,wedge,3.55
6301,wedge,4.13
6533,wedge,3.36
6549,wedge,4.45
38470,wedge,4.53
202078,wedge,4.27
7348,wedge,4.15
98383,wedge,4.15
146788,wedge,3.72
29619,wedge,4.47
8919,wedge,4.0
150877,wedge,3.67
8951,wedge,4.47
34146,wedge,4.3
182256,wedge,3.94
20564,wedge,3.85
34483,wedge,4.33
18199,wedge,4.31
10325,wedge,4.55
10482,wedge,3.41
11757,wedge,4.85
11922,wedge,4.68
12013,wedge,3.93
55412,wedge,4.04
14712,wedge,4.25
17538,wedge,4.05
15813,wedge,4.26
15881,wedge,3.7
16074,wedge,4.28
16115,wedge,4.03
22352,wedge,4.08
16814,wedge,4.39
73764,wedge,3.92
99873,wedge,4.09
57908,wedge,3.77
58914,wedge,3.95
109789,wedge,3.92
211516,wedge,4.45
71969,wedge,4.3
18862,wedge,4.2
19216,wedge,4.56
19589,wedge,3.8
28877,wedge,4.53
20478,wedge,4.35
20781,wedge,3.28
20931,wedge,4.45
88949,wedge,4.34
21300,wedge,3.95
21822,wedge,4.33
37265,wedge,4.32
60420,wedge,3.68
21950,wedge,4.15
22381,wedge,3.78
46363,wedge,3.54
46987,wedge,4.18
24905,wedge,4.1
168971,wedge,4.28
25755,wedge,4.02
84596,wedge,4.24
90156,wedge,4.24
48434,wedge,4.09
33832,wedge,4.32
80291,wedge,4.53
35738,wedge,4.07
51512,wedge,4.19
82250,wedge,4.32
111969,wedge,4.18
89345,wedge,3.9
39286,wedge,4.17
197183,wedge,3.68
133621,wedge,4.75
50570,wedge,4.2
51480,wedge,4.2
35720,wedge,3.72
73618,wedge,4.08
42723,wedge,4.41
68269,wedge,3.95
181572,wedge,4.44
64228,wedge,4.25
55081,wedge,4.0
41626,wedge,4.08
116067,wedge,4.24
56973,wedge,3.99
94350,wedge,4.62
86149,wedge,3.6
48824,drtth,4.4
55939,drtth,4.15
74986,drtth,3.83
76816,drtth,4.0
100217,drtth,4.21
178740,drtth,3.92
195,drtth,4.15
142974,drtth,4.01
45073,drtth,4.42
53453,drtth,4.34
2264,drtth,3.97
30,drtth,4.25
31,drtth,4.02
33,drtth,4.16
34,drtth,4.7
63,drtth,4.05
59,drtth,4.52
61,drtth,4.38
73,drtth,4.55
27800,drtth,2.93
38394,drtth,3.71
16403,drtth,4.37
88,drtth,4.45
92,drtth,4.08
99,drtth,3.78
101,drtth,3.8
102,drtth,4.05
103,drtth,3.6
104,drtth,3.73
108,drtth,3.27
129,drtth,4.4
131,drtth,4.4
132,drtth,4.43
141,drtth,4.17
142,drtth,4.0
147,drtth,3.94
155,drtth,4.47
156,drtth,4.42
28577,drtth,4.2
52855,drtth,3.02
184,drtth,4.2
30288,drtth,4.82
197,drtth,4.29
198,drtth,4.18
199,drtth,4.01
2178,drtth,4.1
219,drtth,4.0
224,drtth,4.7
449,drtth,3.16
1545,drtth,4.45
226,drtth,4.36
228,drtth,4.27
229,drtth,4.16
246,drtth,3.16
248,drtth,3.96
79286,drtth,4.3
276,drtth,3.93
279,drtth,3.96
283,drtth,4.27
162643,drtth,4.12
299,drtth,3.57
42533,drtth,4.3
332,drtth,3.07
353,drtth,4.0
355,drtth,4.1
361,drtth,4.21
386,drtth,4.1
387,drtth,3.88
402,drtth,4.33
7463,drtth,4.0
411,drtth,4.1
412,drtth,4.41
429,drtth,3.85
448,drtth,4.37
78906,drtth,4.48
110895,drtth,4.18
571,drtth,4.25
572,drtth,4.34
576,drtth,4.2
577,drtth,3.98
582,drtth,4.2
593,drtth,4.35
916,drtth,3.91
607,drtth,3.73
611,drtth,4.0
615,drtth,4.13
622,drtth,4.32
645,drtth,4.62
646,drtth,4.3
656,drtth,4.36
665,drtth,4.29
667,drtth,3.03
672,drtth,4.2
6305,drtth,4.58
673,drtth,4.38
674,drtth,4.45
680,drtth,4.33
689,drtth,2.84
694,drtth,4.33
695,drtth,4.63
709,drtth,3.94
712,drtth,4.36
722,drtth,4.0
731,drtth,4.03
751,drtth,3.96
752,drtth,4.36
776,drtth,4.2
56469,drtth,4.4
779,drtth,4.55
782,drtth,4.44
794,drtth,4.15
6108,drtth,4.02
5428,drtth,4.15
857,drtth,4.43
935,drtth,3.3
945,drtth,4.33
17141,drtth,3.69
17112,drtth,4.3
1003,drtth,4.0
1005,drtth,4.5
1009,drtth,4.12
1010,drtth,4.6
1013,drtth,4.6
1093,drtth,4.38
1094,drtth,3.97
1117,drtth,4.17
1118,drtth,4.0
1153,drtth,3.55
152542,drtth,3.96
1160,drtth,4.65
1161,drtth,4.32
1180,drtth,3.77
1212,drtth,3.03
1256,drtth,3.83
1287,drtth,4.02
49789,drtth,4.72
1339,drtth,4.0
1346,drtth,3.88
1351,drtth,3.55
1361,drtth,3.83
1372,drtth,4.0
1696,drtth,4.5
1385,drtth,3.95
1402,drtth,4.2
1444,drtth,4.42
1445,drtth,4.3
1446,drtth,4.33
1576,drtth,4.02
3523,drtth,3.8
1566,drtth,4.08
1579,drtth,4.2
47731,drtth,4.42
1587,drtth,3.78
59151,drtth,3.97
1632,drtth,4.05
1658,drtth,4.4
53886,drtth,4.0
18198,drtth,4.42
1703,drtth,4.33
1708,drtth,4.74
187317,drtth,4.31
1717,drtth,4.36
38180,drtth,4.13
1745,drtth,4.2
1792,drtth,4.33
16909,drtth,4.33
2557,drtth,4.2
22505,drtth,4.3
1836,drtth,4.38
1855,drtth,4.33
1879,drtth,4.15
1881,drtth,3.91
128500,drtth,4.31
1891,drtth,4.0
4318,drtth,4.0
1904,drtth,4.0
1914,drtth,3.71
2729,drtth,3.76
1924,drtth,4.1
1934,drtth,4.2
86621,drtth,3.48
1946,drtth,4.13
10386,drtth,4.5
24071,drtth,4.25
144200,drtth,3.9
148052,drtth,4.14
6076,drtth,3.85
54904,drtth,3.95
27804,drtth,4.28
17060,drtth,4.29
3158,drtth,4.5
35036,drtth,4.12
169625,drtth,3.96
6322,drtth,4.5
60330,drtth,3.99
14309,drtth,3.63
19960,drtth,4.49
2093,drtth,4.13
6518,drtth,4.0
89174,drtth,4.39
2392,drtth,4.7
2403,drtth,4.2
2511,drtth,4.03
2512,drtth,3.71
36333,drtth,4.34
2671,drtth,4.13
2751,drtth,4.5
132073,drtth,3.88
14916,drtth,4.33
3457,drtth,4.5
3558,drtth,4.26
3842,drtth,3.76
3951,drtth,4.22
3968,drtth,3.92
4073,drtth,3.55
4083,drtth,4.0
4109,drtth,4.25
4202,drtth,3.56
30420,drtth,4.23
116648,drtth,4.24
5385,drtth,4.33
5441,drtth,4.5
48139,drtth,3.61
6104,drtth,4.04
6260,drtth,4.0
6533,drtth,3.88
6549,drtth,4.3
38470,drtth,4.52
7348,drtth,3.95
7531,drtth,4.1
98383,drtth,4.01
7971,drtth,4.52
29619,drtth,4.84
8919,drtth,4.0
150877,drtth,3.99
34146,drtth,4.35
9086,drtth,4.11
182256,drtth,4.02
20564,drtth,4.18
34483,drtth,4.26
9474,drtth,4.73
18199,drtth,4.6
10672,drtth,3.9
11757,drtth,4.38
11922,drtth,3.96
12013,drtth,3.85
12770,drtth,4.0
14712,drtth,4.22
30282,drtth,3.85
17538,drtth,4.14
15813,drtth,4.25
15881,drtth,4.8
16074,drtth,4.63
16115,drtth,3.92
22352,drtth,4.0
73764,drtth,3.94
99873,drtth,4.09
109789,drtth,4.0
17900,drtth,4.0
71969,drtth,4.36
18862,drtth,4.53
19216,drtth,4.28
28877,drtth,4.27
20478,drtth,4.24
20931,drtth,4.5
21300,drtth,4.0
29209,drtth,3.85
60420,drtth,3.8
22227,drtth,4.45
22381,drtth,4.28
22790,drtth,4.33
46363,drtth,3.4
39621,drtth,4.12
46987,drtth,4.0
24905,drtth,4.05
25755,drtth,4.42
48582,drtth,4.48
48434,drtth,3.89
95386,drtth,3.73
33832,drtth,4.49
51512,drtth,4.27
89345,drtth,4.34
39286,drtth,4.3
197183,drtth,3.58
35625,drtth,4.5
50570,drtth,4.54
51480,drtth,4.35
35720,drtth,4.4
68269,drtth,4.27
50176,drtth,3.76
50564,drtth,3.99
56973,drtth,4.25
45653,drtth,4.35
58610,rangerred,4.31
